Dim.1,Dim.2,Dim.3,Dim.4,Dim.5
2.198033755583565,-0.010116817744773654,-1.4979149116229709,0.2940119170421656,-0.7736513914612632
3.1090668511299073,-1.28897265350411,-2.2120874782987374,0.672974688975112,0.6251329136755426
0.1401775027494707,-1.8867248848450577,-1.6476320681357743,0.687241826048374,-0.7146502611306894
2.969852797318865,0.05356613844436392,-2.853075304351443,1.159646148149537,-0.18596814525881886
0.37676099674728963,1.18317177453815,-1.71535034660467,-0.8673591859504801,-0.6637630326083352
-0.7356002956719652,3.242642142569051,-1.880339190982698,-1.4192456921093914,-0.1635788687570386
-1.6737247405291495,2.4452278956961178,-2.284628416081418,-1.2779792699359773,-0.18771432497798546
-1.4010106623823642,4.184812807371252,-2.671896493431727,-2.014203172829374,-0.3318239181176166
-1.7956462884825333,5.148758899331555,-1.5403078724729173,0.34297785417142745,0.8921165743731775
0.29809488529328254,3.4976944171483173,-2.286545335154632,-0.6637974481174135,0.33557019025562745
3.8492118538274274,3.344435148403762,0.7227777099520933,-1.09044792466144,-0.10855951437511538
2.3306015246291603,3.813732316853047,0.8460240112042229,-0.9796524712377292,-0.8226346331290714
2.0963820029014815,2.093308895375602,-1.2737658258768818,-0.1392001197463576,-1.4512291734120566
-0.449429727486356,1.940341316076142,-0.7500927448405499,-3.163772779652012,-0.9235959301187214
-0.6243772991872198,1.001105340579903,-0.7430774904066402,-2.480780616263527,-0.7910248556025263
-0.7662325254418153,0.43559836277534464,-0.3906718824888552,-1.8389675991227805,-2.3983001054222006
-1.1937914938142224,-0.008242528309225403,0.3704375048441111,-2.263318278491045,-2.927284157873603
-2.7182688454074033,-3.0324371098259513,-4.0953157278512515,-1.4096441386847745,1.6926175101438645
0.489727879874734,-0.8787528491746068,-4.523428053623126,-0.984520786499491,1.3747440582344677
-1.7009604640370881,-2.3775494302021714,-3.8324933111165302,-1.2156979194252064,2.4836027610163542
-0.26508014774384603,-0.4864090507396648,-5.936409648834771,-2.0910118155593596,2.106063136647187
-0.549743553397423,-0.3986894068447135,-5.174703437633197,-0.16690014785080867,1.755563551356217
-0.608300164589035,-2.394506672016781,-6.623129179145593,-1.5717142346446908,0.518941752427147
0.8419453081517135,-4.137225765494718,-5.070127304647843,0.35653860928930203,1.190876133987087
-1.7979962841024435,-2.912259042109117,-7.25518372393609,-1.3194904062424422,1.1889948621026951
-1.2877628526817355,0.2777208184962088,-5.076778060214617,1.1061606840456213,0.28531912992695596
2.1678818252321177,2.3219150551001273,1.0575999622159538,-1.3667605622854597,-0.18416637880470169
4.357225998105753,1.1093206496056591,0.014723067247850535,1.1265132026270595,-0.3092404959734576
1.9686689321763524,1.0078729406987028,1.2867593329171414,-2.0343829818215116,-0.05975659823647007
-0.526279749413914,2.6712602431800097,-1.971751059696504,-1.2635710021100701,-0.9718877401473928
-2.737436391991082,3.188446808369188,-0.8737777625577512,-2.4636847072317636,-0.5226926668068442
-2.305934154218501,3.477660648768184,-2.1702835063427632,-2.1601603956812157,-1.8072807762095948
6.714886336565611e-5,1.8980470542388028,4.146813926511795,-3.6050218699083247,-1.2558234535763277
-0.03590424653057885,1.7841783001425577,2.541449176930003,-3.1197451878097584,-0.8464093649178299
-0.8656705607226435,2.699437009559119,-3.7464619197220403,-0.8608976965702584,-2.297313939694778
-0.15610843804838567,1.4610125591351495,-3.3836525518350693,-0.5198802601013873,-1.1567474819051815
-1.7524363751495922,1.6812955899485134,-2.168568964298985,-1.2431328062629234,-1.3166952489607966
3.3754032936286955,1.3513370115849919,1.0300814132466056,-1.4798772326412954,2.8172674371506896
1.529265344383673,1.1007803989330707,-0.18475555754634482,-1.771376036565555,2.5386479007051475
3.545877676589772,1.3898845321073239,1.7808321002942613,-1.3692283348144052,1.3661579769386065
2.2983524294399755,-0.4543791632339937,0.4510874946204131,0.036920206726943766,-2.3056905886691403
2.1565449645828556,2.464623444849534,2.3844091062328707,-1.225117708193552,-2.369820090799122
2.5949917795534025,1.6012871958466448,2.054521709379439,-1.226640189644968,-2.172055625300348
-2.6727818147852775,-1.4570876124875338,-3.828905875605158,-2.3409327324045828,2.5045228745978068
-1.8831020733139263,-5.0988913908589755,-3.711912492067797,-1.57535228445705,1.5025008350369458
-5.152326805215776,-0.8851491970392729,-2.5685824962449533,-3.22046119512051,3.018523437578226
-7.588148459332568,-1.5479320804495396,3.541200024919768,-3.3026055484545846,1.8620888216593807
-3.458659297833778,-2.460417363916436,0.5157526816605533,-2.3053397716441943,1.3642261558400202
-3.3974709875025777,-2.0463191323813357,-3.349221956546164,-2.4074640526876334,2.418139224695593
-9.457720221851703,-0.1611720791076711,0.8610591875226093,-3.930749310693131,3.520601184315754
1.4076240542861385,-0.684972458031861,-3.226525905493739,-0.4227102078346256,2.690802910819758
0.6808357177086115,-0.9490410399199455,-3.450641260237364,-1.0990824343362293,3.081780632507672
2.8504495131774745,-1.0506370410355659,-3.731194552644298,-0.9501570954933981,3.7401818039267383
0.030537081484587458,-3.025801126016882,-2.9294813058821623,-1.0378892607396195,1.8086837619474767
0.3440857796162271,0.5602466153217837,-3.6530394527277146,-2.7987826114814403,3.543170660203343
0.6722149340090582,2.7807460035028058,-0.32982521087665057,-3.7711605006550957,4.121761722505119
1.2543830088185992,-3.41735884141963,-1.6816946241576303,0.18533296833703308,1.6114072420005885
3.4470433143048163,-0.3100256041977776,-3.67408014329596,0.007222227196171664,2.854962606675986
-0.09373011780905685,0.9193378118120019,-1.690955992409086,-2.3746118096123374,2.92835920850086
-0.08551253227917653,-2.6483621547670855,2.9370363837804394,-0.04303337361284921,-1.8521649274009797
-0.803810218976029,0.6851803540730167,3.5293968714729598,-0.8852226460465203,-1.3348581903758392
1.019074227554587,2.4934411015075124,-0.3462580538369626,0.062445910082120366,-0.9781233078792942
3.071050541016569,-0.8313776882059303,-1.7247766067825197,1.2093041066560055,0.96137748239221
2.650418425987134,-0.47911644697449235,0.14748060455312584,1.1216107803323248,-0.5473409349144233
3.455007382420943,1.9026172838526534,1.072892823892936,1.9333134645380918,-0.33351530333101054
1.3073977351731465,1.820611978964598,0.931147888104303,-0.9969102935974207,-3.8869836593940956
-0.4680036217578267,2.1770863243432155,-1.3967723207898934,-1.8305115756347583,-4.8806271873669065
1.0413417548148804,0.48584544638435245,2.508444147816486,0.03884315522092668,-0.3306988387226748
2.035795593841147,1.8970917691310418,-0.20939133204552082,0.01648734173102219,-0.6699293865296576
3.6309691489203364,4.015140125248609,1.177342817368366,0.5464204056271726,-0.19756070954708166
2.762563417163751,-3.7507676204906852,1.6790849810796227,1.9203024235990709,1.3665878854221072
5.309151857499008,0.3224740372852311,1.4406006692495434,1.7974226412948584,1.4247343566411326
2.160236903491662,2.254425298135,0.6021380855773891,-0.10830256170752614,-0.4132170884045597
3.0577959624185023,2.2197415108321974,-1.2948255911089184,0.2477240420236463,0.43700222977253234
5.602470883561708,0.7068575843838929,-1.6550888100301162,1.7357681227332136,2.2591214841877583
0.26174365244591835,1.7053674697623766,-0.8028109054021746,-0.456233702853854,-2.232754597311209
0.052354871451423514,3.6440486916635475,0.48944363193875134,-2.0805670147619253,-1.1080880254248644
2.1265306635834005,3.329781170968184,-0.6874714740846106,-0.14484885240550827,-0.6350222046640608
6.106936007700403,2.4022352216902685,3.0193304594409374,-1.1163109242457274,-1.2706388329264917
3.7727302795531954,0.9281510002083067,0.7158027816738189,-0.02408422524169172,-0.8236175056651677
-4.401042628846326,5.094328973262671,-1.9552231607016402,-0.7648357640246873,-0.9608284799211839
-3.3379401468834273,2.4146556455387005,-3.673407977005407,-2.29371991772984,-0.18359762055251172
-2.3623659748803583,2.1009434601273775,-2.1942380549394285,-3.017894257562711,-0.6411945929902612
-1.8015991099646003,2.796585741773539,-2.7622096001331675,-2.1561233352772757,-0.5088111052308792
-0.12979864646084122,-3.0702731389491857,0.057668385765859156,-0.36723490587361246,-2.166099157380411
-0.04148256694206539,-0.447666742244856,-0.18475409945623844,-0.6489322987904909,-1.6572933893968893
0.03039961165982164,0.41037877861728767,0.47833805891586717,-0.8472188781389168,-1.2933532113591328
1.3177219350996883,2.4509862274799104,-1.6986576858292615,-1.2029746956561183,-2.034696604487043
2.3082951466875117,0.601075490890818,-1.8150604934801373,0.3471285797117425,-0.8186385417875053
2.7544575431812923,-0.4058680205712491,3.7474299459104574,1.0353423261507522,-0.3468537659230912
4.923688170551091,0.2718444920129356,1.665407757451952,1.8025968103398895,0.15386501616165243
3.5536135440514984,1.8058862567546572,1.6259132365795537,1.149067426901278,-1.4607139181619928
3.554481628721289,2.8773455566264374,4.881181822276211,-1.3376263468483078,-0.5561106743197107
4.928277410142092,-1.0273427839759504,3.7808235904166474,1.5625615706306928,1.1264220580062883
4.049409793192544,3.810044521106026,1.905798533115619,0.5243229800625585,-1.0531335148993122
1.6763292970690782,1.7413540187166308,1.4940801174922533,-2.249733058911062,0.24085482457292595
1.919605850774696,1.5077658282352682,-0.14618330016463074,-1.9984803538417042,0.963338989028614
2.071999335577331,3.86018758701768,1.7132464374362608,-1.9793971474993353,-2.003380965828149
4.016087441651762,3.2258640082832724,2.4739208736967497,0.061521101614287685,0.1899003189660063
0.6255977468067414,0.2608659469104866,1.1573515826085792,0.45517866749950703,-1.9022045518963184
1.3019261805773643,-0.5580471288231416,1.1937364823423513,0.40550685640720174,-1.6649198284315156
0.16558151112082484,3.2376318152229557,-1.7295269342034474,-0.049007432376459964,-3.14353108204148
-1.343878506198305,3.448264923231814,-1.5318665235572886,-0.9449614575748483,-1.3090010223216766
3.397811771225532,0.91937522994054,-2.5574828060523673,2.677360541596342,-3.1750354058038703
-0.6134648984978703,-1.020897951531814,-0.17383256941999245,-0.2938472696778042,-0.6038107996493539
2.1743705099382633,0.9927687578033254,-1.485427438092379,-0.12983026528162123,1.4491729978578034
5.022204902144252,-0.4750402641710081,1.1958686961968872,0.7313395213402827,1.8425569542628966
4.0699569466820975,2.392466502686571,-0.5534641077962866,1.66661714656458,0.05739621558198962
0.1981957869687002,1.4788393195385454,-2.1709881996927938,-0.288838438830181,0.4564573198235204
0.9283347932395345,1.9163085454192614,-1.1270549876382197,-0.7411148741500663,-0.7195677200602509
1.5254475081600392,2.3388178653894873,-1.9742035909711722,-0.18001307970494432,-0.2116255686012366
1.1233999766962526,1.6478476258473447,-0.19919442203453874,-0.07371993074767219,1.044051775666543
1.1027357839542307,1.5277267485193105,-1.7094671723241417,-0.3360414383558025,0.5295387184752073
1.4165160818487554,-0.6941331487572474,-1.27923237382884,1.1913291749751205,-0.4414955393790214
-2.086110358138222,0.9552571472712765,-1.7954479652917676,-1.0512018732974528,-0.4570919575323551
-0.3159091285173909,1.9743711198376033,-1.5150824974373942,-0.06335275283033373,-1.9910297469320997
-0.16124937981065027,2.598954558430376,-2.876221187468466,-0.6495556984944307,-2.490332466733518
3.6723572539107754,-1.7000192882195355,3.8626761456079195,1.3617142211274156,-0.7918013273439259
0.25011620623066416,-2.2372126841150495,3.664809913928777,-0.005849946193983078,-1.3524597043488094
3.119825587763523,-1.2783325787517965,2.8431222857511496,1.1905753700875237,-0.6753444560582055
2.688527640094617,-0.47083572976945,4.150408000045099,0.14561042567374513,-1.2106951901418004
3.7680432083496624,-1.6708528748854818,3.2688010692360763,1.7101076983377692,-0.6609948671292168
4.2226052499957625,0.9598524120454747,3.957424439024529,0.551899384360908,-0.7778969370281866
2.72253410689124,0.37195084722500266,3.4055910291955325,0.21267099407593992,-1.437137049202704
3.9048249760415175,1.358957668119196,3.8180087769008826,0.9264667881231117,-0.5847109357232597
-1.705862055429846,-0.8880454761427444,-1.752031208657411,-2.0572598968363756,2.6693434331840944
1.1074995889124954,0.3918808601728062,-2.6213501673355997,-1.8227535768272074,2.607398364909619
1.9558727443026886,-0.3596307003986245,-2.195105698552494,-1.2341380091667247,2.054722431513211
2.1092780318700486,1.4193349232152797,-0.8079509088097674,-2.82122347278184,2.7632357386392044
2.7079570647197837,1.2721679464132538,1.532708981376167,-2.498472063664524,3.1048038810008434
-0.676241684509769,-0.8026709884843075,-1.396005905181668,-1.9761284262117806,1.7627364958011744
-0.024353035593306108,-4.032994370978249,3.5611413204651057,-0.9112041208774383,0.623306660757612
2.6974022116906844,-2.8857715236230814,3.3299579745570598,0.19997149251887028,1.9581601766438426
0.5800703379174592,-5.5509028251983805,1.198140427939545,-0.7862977644261389,-0.7491879285757971
-3.0717950817733892,1.1054278581420411,5.366735019872524,2.120852625573903,-0.8590417250457667
4.13597189582212,-0.5772063870403905,0.8914716471291692,0.06621597821568363,2.2644698645651067
5.268789476210636,-2.8835705399216978,2.7976814451136525,1.3542501959099111,2.5386440151916547
3.9335728587861323,0.023887539949819712,1.8622205949678068,-0.05568834695034216,2.6187240912239487
2.7982566700575444,1.607928772657763,2.1239127729560057,-1.8495981388071923,1.2362412513761736
-0.40403052955037605,-2.241363397588548,3.841575536085803,-1.4872646671732956,0.6422702598473038
4.9583340608179105,-2.757866338539983,2.8385776815430868,0.5996410973319262,1.1341675363032608
2.7649568085522205,0.894562809761753,2.539253183878594,-2.3534412155924764,-0.7550034687756204
2.458648135456203,0.3607351409009441,0.9151688451969793,-2.053704426417923,-0.7849733143799356
2.025495168046698,-5.636934965788571,1.2399465647135923,1.6286386519700546,0.5335706353872568
-1.4521541669899138,-5.989110827690461,3.7497940567189203,-0.4831481507369148,-1.1744246900087816
1.0138510003395158,-2.6000218546223217,5.661329175361979,-0.5972536929190907,0.9164063422562396
1.7373453225468243,-0.012678368524083099,3.3814799277180203,-0.4395735654790806,2.121826244211105
5.929642781513104,0.6329120232393558,1.3879337727767802,0.5169393603045186,3.4791071146090515
4.48689369136934,-3.280171455020581,2.855581240081407,1.3562176880916068,1.3223465047402365
1.0850436379288704,-2.977779595164041,3.375596356709015,-0.4060634660446401,-0.735880437682851
5.2177713794503315,-2.3093895553107457,-1.706572619677767,1.3424923989566901,2.408764087991463
5.30782183428826,0.7629999895016099,2.208562181645213,-0.24588590486771422,1.397299861966045
1.6186425328191762,0.5980349784193664,-0.08031382314143702,-1.423044370064407,0.41630189819220553
3.405294901398138,3.3812897741175845,0.4827218076927719,-0.9299769517976667,2.1129663092548028
2.961718532174199,0.40142895271672085,1.577484605024976,-1.3573079618644697,0.5273208070167013
-0.31285242900835225,-1.9984981645275053,-0.16396176867344311,-1.0753406411912365,1.7080644607568247
-5.135019716709193,-3.3588814617661873,3.5910306290425726,-2.4476205649045992,0.496185693203725
1.8471207744293103,-3.0485794032347107,0.587268688929901,0.0515567358295765,0.5860867487174757
